품목일련번호,주성분
201901973,d-비오틴|산화아연
201901619,베타메타손발레레이트|겐타마이신황산염
202001706,베타메타손발레레이트|겐타마이신황산염
201905385,클로르헥시딘아세트산염
201606639,히드로코르티손아세테이트|디펜히드라민염산염|산화아연
201900271,베타메타손발레레이트|겐타마이신황산염
200501723,네오마이신황산염|프레드니솔론
200201551,베타메타손발레레이트|겐타마이신황산염
201706797,리도카인
201606259,히드로코르티손
200500434,히드로코르티손아세테이트|디펜히드라민염산염|산화아연
200201778,히드로코르티손
200906642,트라넥삼산|제피아스코르브산|엘시스테인|판토텐산칼슘|피리독신염산염
201800949,테르비나핀염산염|리도카인|에녹솔론|디펜히드라민염산염|이소프로필메틸페놀
200501354,헤파린나트륨|양파추출액|알란토인
200303231,히드로코르티손
199601519,세르타코나졸질산염
201109596,락토바실루스스포로게네스균|우르소데옥시콜산
202106445,벤포티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독살포스페이트수화물|히드록소코발라민아세트산염|비오틴|폴산|콜린타르타르산염|이노시톨|아스코르브산|토코페롤아세테이트2배산|농축콜레칼시페롤(분말형)|셀레늄함유건조효모|산화마그네슘|산화아연|유비데카레논|감마-오리자놀|우르소데옥시콜산
202007707,이부프로펜피코놀|이소프로필메틸페놀
201801695,벤포티아민|푸르설티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|비오틴|폴산|아스코르브산과립97%|토코페롤아세테이트2배산|산화아연|콜레칼시페롤농축물(분말형)|유비데카레논|감마오리자놀
201801546,살리실산메틸|L-멘톨|dl-캄파|노닐산바닐릴아미드
201904177,글루타티온(환원형)
201606067,침강탄산칼슘|탄산수소나트륨|트리메부틴말레산염|메타규산알루민산마그네슘|감초가루|디아스타제·프로테아제·셀룰라제2000IV|리파제|스코폴리아엑스
200308326,위령선|목별자|피마자|몰약|유향|L-멘톨|산화아연|살리실산메틸
201405478,구아야줄렌
200410651,카바마이드퍼옥시드
200511435,불화나트륨|카바마이드퍼옥시드
201206834,리도카인
199802142,테르비나핀염산염
200002441,베타메타손발레레이트|겐타마이신황산염
200811050,염화알루미늄수화물
200701561,염화알루미늄
202006196,클로트리마졸
200904757,카르복시메틸셀룰로오스나트륨|글리세린
199800355,네오마이신황산염|히드로코르티손아세테이트|센텔라정량추출물
197800027,유비데카레논
201906085,콜레칼시페롤농축분말|인산수소칼슘수화물
200401219,덱시부프로펜
200101016,덱시부프로펜
201905840,덱시부프로펜
200201703,덱사메타손프로피오네이트
202004385,덱스판테놀
201500328,덱스판테놀
201602068,덱시부프로펜디.씨.
202003788,덱시부프로펜
201902982,덱시부프로펜
200905351,덱시부프로펜
201502386,덱시부프로펜디.씨.
200810573,D-판테놀
202201637,D-판테놀
201110646,덱시부프로펜
200101683,덱시부프로펜디.씨
201905836,덱시부프로펜
201708249,덱시부프로펜
202000676,덱시부프로펜
200400135,덱시부프로펜
201006494,덱시부프로펜
200809274,덱시부프로펜
200900041,덱시부프로펜
200808462,덱시부프로펜
201005694,덱시부프로펜
201908438,덱시부프로펜
201110516,덱시부프로펜
201503809,덱시부프로펜
201401248,덱시부프로펜
201701383,덱시부프로펜
200708968,시클로피록스올아민
200300192,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200201998,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
199702621,리소짐염산염|아스코르브산|토코페롤아세테이트2배산|카르바조크롬
201604914,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200503125,리소짐염산염|카르바조크롬|아스코르브산과립|토코페롤아세테이트2배산
201508025,세틸피리디늄염화물|토코페롤아세테이트|에녹솔론
200404168,리소짐염산염|카르바조크롬|아스코르브산과립|토코페롤아세테이트2배산
201404973,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
201502962,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200800231,아스코르브산|토코페롤아세테이트2배산|리소짐염산염|카르바조크롬
200300953,리소짐염산염|카르바조크롬|아스코르브산|토코페롤아세테이트2배산
200401852,리소짐염산염|아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200607736,제피아스코르브산|리소짐염산염|카르바조크롬|토코페롤아세테이트2배산
200904003,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200201771,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
199901258,리소짐염산염|아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200300867,리소짐염산염|아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200906301,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200811885,리소짐염산염|카르바조크롬|아스코르브산과립|토코페롤아세테이트2배산
201603208,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200500882,리소짐염산염|아스코르브산|카르바조크롬|토코페롤아세테이트2배산
201502798,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200301052,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200403718,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200502646,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200300598,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
201405454,리소짐염산염|아스코르브산|카르바조크롬|토코페롤아세테이트2배산
200707923,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
200708081,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
201404885,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
199900968,리소짐염산염|제피아스코르브산|토코페롤아세테이트2배산|카르바조크롬
200808774,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
202200707,이부프로펜|파마브롬
201401496,티로트리신
202000586,홍삼30%에탄올건조엑스|작약엑스산|황기엑스산|티아민질산염|피리독신염산염|리보플라빈포스페이트나트륨|아스코르브산|토코페롤아세테이트2배산|니코틴산아미드|글리세로인산마그네슘|황산아연수화물
201208419,홍삼30%에탄올건조엑스|작약엑스산|황기엑스산|티아민질산염3배산|피리독신염산염3배산|시아노코발라민1000배산|제피아스코르브산|토코페롤아세테이트2배산|건조레티놀아세테이트분말|콜레칼시페롤과립|니코틴산아미드|폴산|무수인산수소칼슘|글리세로인산마그네슘|요오드화칼륨
202201698,홍삼30%에탄올건조엑스|작약엑스산|황기엑스산|티아민질산염|피리독신염산염|리보플라빈포스페이트나트륨|토코페롤아세테이트2배산|니코틴산아미드|글리세로인산마그네슘|황산아연수화물
202200063,히드로퀴논
199101003,히드로퀴논
201405706,L-시스테인|제피아스코르브산|판토텐산칼슘|토코페롤아세테이트2배산|피리독신염산염|리보플라빈|γ-오리자놀
200300579,에르도스테인
201903568,덱시부프로펜
201900187,아세틸시스테인
201907041,락툴로오즈농축액
202004867,폴리에틸렌글리콜3350|염화나트륨|탄산수소나트륨|염화칼륨
200810107,위령선|목별자|피마자|몰약|유향|멘톨|산화아연|살리실산메칠
200000242,세티리진염산염
199600203,알마게이트
201604460,카르복시메틸셀룰로오스나트륨
200600191,미녹시딜
200600194,미녹시딜
202100410,미녹시딜|피리독신염산염|토코페롤아세테이트|l-멘톨
201901209,비오틴
201606935,에르도스테인
201803204,구아야콜|황백엑스산|황련가루|감초가루|진피건조엑스(5→1)
201802464,구아야콜|황백엑스산|황련가루|감초가루|진피건조엑스(5→1)
201907733,D-판테놀
201906284,게스토덴|에티닐에스트라디올
201906285,레보노르게스트렐|에티닐에스트라디올
200607950,황백연조엑스(3.3-->1)|치자연조엑스(3.0-->1)|산초30%에탄올연조엑스(3.3→1)|살리실산글리콜|L-멘톨|d-캄파|토코페롤아세테이트|글리시리진산
201308676,나프록센나트륨
200806808,알킬디아미노에틸글리신염산염액40%
200806806,알킬디아미노에틸글리신염산염액40%
198701196,포비돈요오드
198801727,포비돈요오드
201604594,살리실산메틸|l-멘톨|dl-캄파|박하유|토코페롤아세테이트|디펜히드라민|노닐산바닐릴아미드
200100780,아스코르브산|리소짐염산염|토코페롤아세테이트2배산|카르바조크롬
201805153,에르도스테인
198600429,퓨시드산수산화물
201507025,프레드니솔론발레로아세테이트|L-멘톨|dl-캄파|티몰|디펜히드라민염산염
198301037,마늘유|토코페롤
200502842,바실루스리케니포르미스균
200302266,바실루스리케니포르미스균
200502014,수산화마그네슘|우르소데옥시콜산|노회엑스
200403642,덱스트로메토르판브롬화수소산염수화물|노스카핀염산염수화물|트리메토퀴놀염산염수화물|구아이페네신|클로르페니라민말레산염
201606648,프레드니솔론발레로아세테이트|l-멘톨|dl-캄파|티몰|디펜히드라민염산염
201803753,프레드니솔론발레로아세테이트|L-멘톨|티몰|크로타미톤|에녹솔론|알란토인
201802851,수산화마그네슘|우르소데옥시콜산|노회엑스
200906478,비사코딜|도큐세이트나트륨
200512347,비사코딜
202002029,마크로골4000
201501423,살리실산메틸|dl-캄파|L-멘톨|클로르페니라민말레산염|토코페롤아세테이트|에녹솔론
201102036,디펜히드라민염산염|디부카인염산염|살리실산메틸|에녹솔론|L-멘톨|dl-캄파
199403254,무수액체라놀린
