품목일련번호,combined,
200801735,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201705764,2세이상은1일1~3회질환부위에적당량을바릅니다.,
201505910, 18세미만은이약을사용하지마십시오.,
199802000,3개월미만의영아는이약을복용하지마십시오.,
201601612,,
200502970,만12세이상은1회1캡슐씩|1일1회복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
199804331,,
199804362,,
201901124,,
201310349,,
201804383,만8세이상어린이은1회1정씩|1일1회식후에복용합니다.  만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
199802138,12세이상의소아는1일1회1정(10mg)복용합니다. 6~12세미만의소아는체중이30kg이상인경우1일1회1정(10mg)|30kg이하인경우1일1회1/2정(5mg)복용합니다  만6세미만의소아는이약을복용하지마십시오.,
199501735,,
199501736,,
201701092, 영ㆍ유아및소아는이약을복용하지마십시오.,
201402653,12세이상의소아는1회10~20mL을1일4회(식후및취침전)복용합니다. 이약을복용하기전에12세미만의어린이는 의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
201506162,만11세이상~만15세미만은1회2/3포|만8세이상~만11세미만은1회1/2포|만5세이상~만8세미만은1회1/3포|만3세이상~만5세미만은1회1/4포|만1세이상~만3세미만은1회1/5포|1일3회복용합니다,
201506161,만11세이상~만15세미만은1회1.1g|만8세이상~만11세미만은1회0.8g|만5세이상~만8세미만은1회0.5g|만3세이상~만5세미만은1회0.4g|만1세이상~만3세미만은1회0.3g을1일3회복용합니다,
201404746,만11세이상~만15세미만은1회2/3병1일3회|만8세이상~만11세미만은1회1/2병1일3회|만5세이상~만8세미만은1회1/3병1일3회|만3세이상~만5세미만은1회1/4병1일3회식후복용하며|복용간격을4시간이상으로합니다. 만3개월미만의젖먹이는이약을복용하지마십시오이약을복용하기전에만1세미만의젖먹이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201404436,만11세이상~만15세미만1회2/3포|만8세이상~만11세미만1회1/2포|만5세이상~만8세미만1회1/3포|만3세이상~만5세미만1회1/4포|만1세이상~만3세미만1회1/5포를1일3회식후에복용합니다.,
201404601,만11세이상~만15세미만은1회1.1g|만8세이상~만11세미만은1회0.8g|만5세이상~만8세미만은1회0.5g|만3세이상~만5세미만은1회0.4g|만1세이상~만3세미만은1회0.3g을1일3회식후에복용합니다. 이약을복용하기전에 만3개월이상 만1세미만의젖먹이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
200300960,,
198601395,,
200403030,소아는이약을사용하지마십시오.,
200902986,소아는이약을사용하지마십시오.,
200004086,어린이에게투여할경우보호자의지도감독하에투여하십시오,
202106248,,
200502837,만13세이상～만15세미만은1회2/3포(4mL)를복용합니다|1일복용횟수는3회를한도로합니다,
200606745,,
200904822,,
200802778,,
201301732,2세이상의소아는상처및주변피부에1일수회적용하여가볍게마사지합니다  6개월미만의영아는이약을복용하지마십시오.어린이에게사용할경우보호자의지도감독하에사용하십시오,
200003481,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200906281,,
202002642,,
200003117,,
201701612,15세미만의소아는이약을복용하지마십시오,
200511325,,
200907915,,
201307930,,
202201683,,
201402832,소아(12~14세)는1회1/2정을1일3회매식후에복용합니다. 이약을복용하기전에12세미만의소아는의사또는약사와상의하십시오.,
201907005,만12세이상은1회1번씩|1일3회각비강(코안)에분무합니다(뿌립니다) 어린이에게사용할경우보호자의지도감독하에사용하십시오,
201206822,7세이상의소아는1회1~2번씩비강내에분무합니다 만7세미만의유아는이약을복용하지마십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201308196,7세이상의소아는1회1~2번씩비강내에분무합니다 만7세미만의유아는이약을복용하지마십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
202003860,필요시2~3시간마다영아는1회|1개월~12개월은1~2회|1세~2세는1~3회|2세~5세는1~4회|5세~8세는1~5회|8세~12세는1~6회분무(뿌림)합니다,
201601579,만3개월미만의영아(갓난아기)는이약을복용하지마십시오.이약을복용하기전에만3개월이상및만2세미만의영유아는의사또는약사와상의하십시오.,
201700813,,
200709062,,
199701227,12세이상의소아는1일1회1정(10mg)복용합니다. 6~12세미만의소아는체중이30kg이상인경우1일1회1정(10mg)|30kg이하인경우1일1회1/2정(5mg)복용합니다  만6세미만의소아는이약을복용하지마십시오.,
200102527,6세이상의소아는1일1회1정(10mg)을취침전에복용하고|이상반응에민감한환자의경우는1/2정(5mg)씩을아침|저녁에분할복용합니다. 신장애를가진소아환자는환자의신청소율과체중을고려하여개별적으로용량을조절해야하므로자세한사항은허가사항을참고하십시오.,
202204254,12세이상어린이는1회1캡슐(100mg)씩|1일1회복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손이닿지않는곳에보관하십시오. 12개월미만의영아는이약을복용하지마십시오.,
201507215,,
200705800,,
201803842,,
201507124,어린이에게사용할경우보호자의지도감독하에사용하십시오,
200808304,,
200500298,,
201704002,어린이에게사용할경우보호자의지도감독하에사용하십시오,
202005892,,
201508320,,
200808550,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200303328,소아(12~14세)는1회1/2정을1일3회매식후에복용합니다. 이약을복용하기전에12세미만의소아는의사또는약사와상의하십시오.,
200004060,소아는이약을사용하지마십시오.,
198100609,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201803375,,
197200483,,
199500967,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상만1세미만의영아는의사또는약사와상의하십시오.,
198803095,,
199803082,,
198600267,,
199200475,급성질환에6~14세는1회1캡슐(200mg)씩|1일2회식전에소량의물과함께복용합니다. 만성질환에6~14세는1회1/2캡슐(100mg)씩|1일3회식전에소량의물과함께복용합니다. 낭성섬유증에6세이상은1회1캡슐(200mg)씩|1일3회식전에소량의물과함께복용합니다.  2세미만영아는이약을복용하지마십시오.,
200708954,7세이상～15세미만은1회1캡슐씩|1일1회복용합니다.,
200710762,,
202006971,이약을복용하기전에만10세이하어린이는의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
202004930,이약을복용하기전에만10세이하의어린이는의사또는약사와상의하십시오.,
200501661,만12세이상은1회2정씩|1일1회또는1회1정씩|1일2회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200100576,만3개월미만의젖먹이는이약을복용하지마십시오,
201503940,만12세이상은1회1정씩|1일1회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200301985,만8세이상어린이는1회1캡슐씩|1일2회복용합니다. 이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201308209,만12세이상은1회1캡슐씩|1일1회복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
